epoch, 0, time used, 4, seconds, train loss, 0.4011042879, validation loss:, 0.1978566828
epoch, 1, time used, 0, seconds, train loss, 0.2515908792, validation loss:, 0.1892417687
epoch, 2, time used, 0, seconds, train loss, 0.2175006593, validation loss:, 0.1465225800
epoch, 3, time used, 0, seconds, train loss, 0.1963251072, validation loss:, 0.1331248771
epoch, 4, time used, 0, seconds, train loss, 0.1819602408, validation loss:, 0.1213871734
epoch, 5, time used, 0, seconds, train loss, 0.1675060872, validation loss:, 0.1185400094
epoch, 6, time used, 0, seconds, train loss, 0.1572655706, validation loss:, 0.1130335028
epoch, 7, time used, 0, seconds, train loss, 0.1458194631, validation loss:, 0.0936030633
epoch, 8, time used, 0, seconds, train loss, 0.1380442007, validation loss:, 0.0859354070
epoch, 9, time used, 0, seconds, train loss, 0.1329723943, validation loss:, 0.0838558485
epoch, 10, time used, 0, seconds, train loss, 0.1243121586, validation loss:, 0.0790403277
epoch, 11, time used, 0, seconds, train loss, 0.1231802320, validation loss:, 0.0796682437
epoch, 12, time used, 0, seconds, train loss, 0.1219320460, validation loss:, 0.0797754380
epoch, 13, time used, 0, seconds, train loss, 0.1176930184, validation loss:, 0.0761501556
epoch, 14, time used, 0, seconds, train loss, 0.1151488040, validation loss:, 0.0737275156
epoch, 15, time used, 0, seconds, train loss, 0.1130903852, validation loss:, 0.0694517411
epoch, 16, time used, 0, seconds, train loss, 0.1137399277, validation loss:, 0.0785443011
epoch, 17, time used, 0, seconds, train loss, 0.1105887000, validation loss:, 0.0796418034
epoch, 18, time used, 0, seconds, train loss, 0.1087739046, validation loss:, 0.0741808555
epoch, 19, time used, 0, seconds, train loss, 0.1076991931, validation loss:, 0.0944243519
epoch, 20, time used, 0, seconds, train loss, 0.1070112791, validation loss:, 0.0701214853
epoch, 21, time used, 0, seconds, train loss, 0.1030915639, validation loss:, 0.0727013250
epoch, 22, time used, 0, seconds, train loss, 0.1044780320, validation loss:, 0.0661768735
epoch, 23, time used, 0, seconds, train loss, 0.1038071323, validation loss:, 0.0707118066
epoch, 24, time used, 0, seconds, train loss, 0.1043483537, validation loss:, 0.0693474641
epoch, 25, time used, 0, seconds, train loss, 0.1049434865, validation loss:, 0.0706832649
epoch, 26, time used, 0, seconds, train loss, 0.1028742680, validation loss:, 0.0689905527
epoch, 27, time used, 0, seconds, train loss, 0.0998730112, validation loss:, 0.0732652569
epoch, 28, time used, 0, seconds, train loss, 0.1006406408, validation loss:, 0.0811741782
epoch, 29, time used, 0, seconds, train loss, 0.1003092058, validation loss:, 0.0708731566
epoch, 30, time used, 0, seconds, train loss, 0.0978314631, validation loss:, 0.0706667344
epoch, 31, time used, 0, seconds, train loss, 0.0986451055, validation loss:, 0.0609417780
epoch, 32, time used, 0, seconds, train loss, 0.0976186041, validation loss:, 0.0797756859
epoch, 33, time used, 0, seconds, train loss, 0.0984398646, validation loss:, 0.0712281495
epoch, 34, time used, 0, seconds, train loss, 0.0971646402, validation loss:, 0.0796155333
epoch, 35, time used, 0, seconds, train loss, 0.0990384859, validation loss:, 0.0660197196
epoch, 36, time used, 0, seconds, train loss, 0.0974742537, validation loss:, 0.0671863007
epoch, 37, time used, 0, seconds, train loss, 0.0957395287, validation loss:, 0.0647500433
epoch, 38, time used, 0, seconds, train loss, 0.0973837232, validation loss:, 0.0664372368
epoch, 39, time used, 0, seconds, train loss, 0.0959207394, validation loss:, 0.0606650965
epoch, 40, time used, 0, seconds, train loss, 0.0942912826, validation loss:, 0.0677339792
epoch, 41, time used, 0, seconds, train loss, 0.0954373967, validation loss:, 0.0714578880
epoch, 42, time used, 0, seconds, train loss, 0.0948864771, validation loss:, 0.0635936691
epoch, 43, time used, 0, seconds, train loss, 0.0934525855, validation loss:, 0.0631335101
epoch, 44, time used, 0, seconds, train loss, 0.0939752055, validation loss:, 0.0612800955
epoch, 45, time used, 0, seconds, train loss, 0.0954363047, validation loss:, 0.0667811478
epoch, 46, time used, 0, seconds, train loss, 0.0946659788, validation loss:, 0.0639003225
epoch, 47, time used, 0, seconds, train loss, 0.0928793446, validation loss:, 0.0610391228
epoch, 48, time used, 0, seconds, train loss, 0.0933977886, validation loss:, 0.0692972749
