epoch, 0, time used, 0, seconds, train loss, 0.2476433435, validation loss:, 0.3325945000
epoch, 1, time used, 0, seconds, train loss, 0.1848221409, validation loss:, 0.1848370641
epoch, 2, time used, 0, seconds, train loss, 0.1484890793, validation loss:, 0.1744053904
epoch, 3, time used, 0, seconds, train loss, 0.1436103647, validation loss:, 0.1665759256
epoch, 4, time used, 0, seconds, train loss, 0.1433620129, validation loss:, 0.1677438766
epoch, 5, time used, 0, seconds, train loss, 0.1351957162, validation loss:, 0.1670138905
epoch, 6, time used, 0, seconds, train loss, 0.1258689533, validation loss:, 0.1650819584
epoch, 7, time used, 0, seconds, train loss, 0.1242136024, validation loss:, 0.1561999425
epoch, 8, time used, 0, seconds, train loss, 0.1272679308, validation loss:, 0.1496979289
epoch, 9, time used, 0, seconds, train loss, 0.1181398733, validation loss:, 0.1530506264
epoch, 10, time used, 0, seconds, train loss, 0.1152405885, validation loss:, 0.1456439571
epoch, 11, time used, 0, seconds, train loss, 0.1099684682, validation loss:, 0.1544243420
epoch, 12, time used, 0, seconds, train loss, 0.1148059562, validation loss:, 0.1620596266
epoch, 13, time used, 0, seconds, train loss, 0.1115702923, validation loss:, 0.1587099825
epoch, 14, time used, 0, seconds, train loss, 0.1130166613, validation loss:, 0.1577156352
epoch, 15, time used, 0, seconds, train loss, 0.1152485358, validation loss:, 0.1512375204
epoch, 16, time used, 1, seconds, train loss, 0.1139173640, validation loss:, 0.1423143162
epoch, 17, time used, 0, seconds, train loss, 0.1031467091, validation loss:, 0.1313108175
epoch, 18, time used, 0, seconds, train loss, 0.1026920192, validation loss:, 0.1397911802
epoch, 19, time used, 0, seconds, train loss, 0.0981089547, validation loss:, 0.1324949947
epoch, 20, time used, 0, seconds, train loss, 0.0943920360, validation loss:, 0.1298563912
epoch, 21, time used, 0, seconds, train loss, 0.0937244499, validation loss:, 0.1272530958
epoch, 22, time used, 0, seconds, train loss, 0.0921719999, validation loss:, 0.1253634015
epoch, 23, time used, 0, seconds, train loss, 0.0950052126, validation loss:, 0.1271297051
epoch, 24, time used, 0, seconds, train loss, 0.0942263155, validation loss:, 0.1271431429
epoch, 25, time used, 0, seconds, train loss, 0.0938150110, validation loss:, 0.1302723460
epoch, 26, time used, 0, seconds, train loss, 0.0888820557, validation loss:, 0.1206365547
epoch, 27, time used, 0, seconds, train loss, 0.0867263725, validation loss:, 0.1340415925
epoch, 28, time used, 0, seconds, train loss, 0.0960513460, validation loss:, 0.1250812287
epoch, 29, time used, 0, seconds, train loss, 0.0882697027, validation loss:, 0.1254195269
epoch, 30, time used, 0, seconds, train loss, 0.0882347532, validation loss:, 0.1246909846
epoch, 31, time used, 0, seconds, train loss, 0.0879116872, validation loss:, 0.1257034305
epoch, 32, time used, 0, seconds, train loss, 0.0852558755, validation loss:, 0.1304049648
epoch, 33, time used, 0, seconds, train loss, 0.0910813247, validation loss:, 0.1286062733
epoch, 34, time used, 0, seconds, train loss, 0.0867526694, validation loss:, 0.1182016299
epoch, 35, time used, 0, seconds, train loss, 0.0857033409, validation loss:, 0.1359309398
epoch, 36, time used, 0, seconds, train loss, 0.0955071129, validation loss:, 0.1253613114
epoch, 37, time used, 0, seconds, train loss, 0.0922443483, validation loss:, 0.1264779180
epoch, 38, time used, 0, seconds, train loss, 0.0853601340, validation loss:, 0.1221140675
epoch, 39, time used, 0, seconds, train loss, 0.0840934408, validation loss:, 0.1209300899
epoch, 40, time used, 0, seconds, train loss, 0.0858574439, validation loss:, 0.1233193008
epoch, 41, time used, 0, seconds, train loss, 0.0868141338, validation loss:, 0.1192787733
epoch, 42, time used, 0, seconds, train loss, 0.0830919214, validation loss:, 0.1177821118
epoch, 43, time used, 0, seconds, train loss, 0.0810251173, validation loss:, 0.1148285150
epoch, 44, time used, 0, seconds, train loss, 0.0805730652, validation loss:, 0.1148807205
epoch, 45, time used, 0, seconds, train loss, 0.0800900620, validation loss:, 0.1133127131
epoch, 46, time used, 0, seconds, train loss, 0.0772133817, validation loss:, 0.1168595242
epoch, 47, time used, 0, seconds, train loss, 0.0800385562, validation loss:, 0.1166717665
epoch, 48, time used, 0, seconds, train loss, 0.0796357038, validation loss:, 0.1169992926
