epoch, 0, time used, 3, seconds, train loss, 0.2831867576, validation loss:, 0.1549177050
epoch, 1, time used, 2, seconds, train loss, 0.1754336904, validation loss:, 0.1355295967
epoch, 2, time used, 2, seconds, train loss, 0.1478141134, validation loss:, 0.1193955531
epoch, 3, time used, 2, seconds, train loss, 0.1253996153, validation loss:, 0.0893578546
epoch, 4, time used, 2, seconds, train loss, 0.1090680856, validation loss:, 0.0797282402
epoch, 5, time used, 2, seconds, train loss, 0.0986000898, validation loss:, 0.0816158749
epoch, 6, time used, 2, seconds, train loss, 0.0970948700, validation loss:, 0.0722081826
epoch, 7, time used, 1, seconds, train loss, 0.0896649078, validation loss:, 0.0693089981
epoch, 8, time used, 1, seconds, train loss, 0.0864730596, validation loss:, 0.0719708106
epoch, 9, time used, 1, seconds, train loss, 0.0858875871, validation loss:, 0.0702969097
epoch, 10, time used, 1, seconds, train loss, 0.0830228874, validation loss:, 0.0684974699
epoch, 11, time used, 1, seconds, train loss, 0.0832428531, validation loss:, 0.0690111006
epoch, 12, time used, 1, seconds, train loss, 0.0800570043, validation loss:, 0.0631838107
epoch, 13, time used, 1, seconds, train loss, 0.0793641227, validation loss:, 0.0706807942
epoch, 14, time used, 1, seconds, train loss, 0.0801753400, validation loss:, 0.0661498711
epoch, 15, time used, 1, seconds, train loss, 0.0781634837, validation loss:, 0.0607173486
epoch, 16, time used, 1, seconds, train loss, 0.0748946029, validation loss:, 0.0607508678
epoch, 17, time used, 1, seconds, train loss, 0.0774309920, validation loss:, 0.0648651083
epoch, 18, time used, 1, seconds, train loss, 0.0754021208, validation loss:, 0.0591932676
epoch, 19, time used, 1, seconds, train loss, 0.0738290676, validation loss:, 0.0624294959
epoch, 20, time used, 1, seconds, train loss, 0.0735565130, validation loss:, 0.0589030356
epoch, 21, time used, 1, seconds, train loss, 0.0725981217, validation loss:, 0.0619685926
epoch, 22, time used, 1, seconds, train loss, 0.0734584080, validation loss:, 0.0656527500
epoch, 23, time used, 1, seconds, train loss, 0.0712082222, validation loss:, 0.0570258254
epoch, 24, time used, 1, seconds, train loss, 0.0703036889, validation loss:, 0.0627358847
epoch, 25, time used, 1, seconds, train loss, 0.0696785074, validation loss:, 0.0603159269
epoch, 26, time used, 1, seconds, train loss, 0.0710691075, validation loss:, 0.0704322756
epoch, 27, time used, 1, seconds, train loss, 0.0714663036, validation loss:, 0.0580836295
epoch, 28, time used, 1, seconds, train loss, 0.0695488571, validation loss:, 0.0581897613
epoch, 29, time used, 1, seconds, train loss, 0.0681164903, validation loss:, 0.0588330571
epoch, 30, time used, 1, seconds, train loss, 0.0692258841, validation loss:, 0.0586010292
epoch, 31, time used, 1, seconds, train loss, 0.0689155656, validation loss:, 0.0584009501
epoch, 32, time used, 1, seconds, train loss, 0.0682212054, validation loss:, 0.0580759344
